kind,id,namespace,gated_namespace,removed,source,detail
item,minecraft:cyan_dye,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:gold_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:pufferfish,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:twisting_vines,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:deepslate_tiles,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:orange_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:bamboo_fence,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:enchanting_table,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:white_glazed_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:red_glazed_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:lead,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:gold_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:spruce_boat,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:birch_boat,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:polished_diorite_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:deepslate_diamond_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:observer,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:polished_deepslate_wall,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:paper,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:campfire,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cherry_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dark_oak_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:lime_glazed_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:jungle_log,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:packed_mud,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:dragon_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:barrier,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:axolotl_spawn_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:brick_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:lime_stained_glass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:orange_shulker_box,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:stripped_spruce_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:snow_golem_spawn_egg,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:acacia_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cherry_fence_gate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:stripped_jungle_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:coal_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:bucket,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:cut_red_sandstone_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:polished_andesite,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:mud,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:black_stained_glass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dark_oak_button,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:wall_torch,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:structure_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:polished_blackstone_brick_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cherry_sapling,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:basalt,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:chiseled_deepslate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:gray_candle,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:brown_mushroom,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:red_wool,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:stripped_dark_oak_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:stonecutter,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:soul_torch,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:potted_white_tulip,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:nether_gold_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:bone_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:black_concrete,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:melon,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, added b1.8, verified)"
block,minecraft:bamboo_wall_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:birch_fence,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cracked_deepslate_tiles,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:red_nether_brick_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:deepslate_gold_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:tall_grass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:warped_fence_gate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cornflower,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:red_mushroom,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:red_mushroom_block,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, added b1.8, verified)"
block,minecraft:nether_wart_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:bamboo_fence_gate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dead_brain_coral_wall_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:magenta_banner,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:green_concrete,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cobblestone_wall,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:magenta_wool,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:lime_stained_glass_pane,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:mangrove_fence_gate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:warped_pressure_plate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:waxed_cut_copper_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:coal_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:large_fern,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:soul_fire,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:black_wool,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:oak_wall_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:mangrove_button,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:spruce_fence_gate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:spruce_sapling,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:yellow_bed,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:iron_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:beehive,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:spruce_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dead_tube_coral_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dark_oak_door,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:blackstone,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:lapis_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:gravel,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:big_dripleaf,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:tripwire,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:birch_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:potted_warped_fungus,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:birch_sapling,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:light_blue_bed,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:oak_wall_hanging_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:bamboo_mosaic,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:oak_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:scaffolding,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:emerald_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:crimson_fungus,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:flower_pot,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:chiseled_nether_bricks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cocoa,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:acacia_button,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:potted_red_mushroom,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:magenta_stained_glass_pane,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:copper_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:amethyst_cluster,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:nether_brick_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:purple_candle,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:potted_flowering_azalea_bush,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:brain_coral_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:lilac,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:purple_wool,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:magenta_bed,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:nether_sprouts,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:spruce_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:green_stained_glass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:spruce_fence,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cherry_fence,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:diamond_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:mossy_stone_brick_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:andesite_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dark_prismarine_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dragon_head,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:honey_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:bamboo_planks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:sugar_cane,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:flowering_azalea_leaves,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:pink_glazed_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:pink_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:black_shulker_box,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:waxed_exposed_cut_copper_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:orange_stained_glass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:exposed_cut_copper_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:magenta_concrete,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:polished_blackstone_wall,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cobblestone_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cut_sandstone_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:smooth_red_sandstone_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:candle_cake,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:end_gateway,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:bamboo_pressure_plate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cherry_door,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:small_dripleaf,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:birch_trapdoor,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:weathered_cut_copper_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:lime_wall_banner,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:acacia_door,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:mangrove_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:green_wall_banner,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:redstone_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:polished_basalt,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:prismarine_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:stripped_bamboo_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:bamboo_wall_hanging_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cyan_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:conduit,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:sand,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:potted_spruce_sapling,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:polished_granite_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:acacia_log,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:light_blue_concrete,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:brain_coral_wall_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:sticky_piston,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:gray_concrete,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dead_tube_coral_wall_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:blue_glazed_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:jigsaw,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:stripped_spruce_log,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:polished_andesite_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cherry_planks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:powered_rail,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:kelp_plant,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:potted_fern,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:potted_cornflower,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:warped_hanging_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:green_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:horn_coral_wall_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:oak_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:potted_red_tulip,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cracked_deepslate_bricks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:stone_button,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:potted_cherry_sapling,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:horn_coral_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:polished_blackstone_brick_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:brown_stained_glass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:pink_shulker_box,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:warped_roots,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:tinted_glass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:blue_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:yellow_candle,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:stripped_oak_wood,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:sandstone,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:yellow_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:gray_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:jungle_fence_gate,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dead_brain_coral_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:comparator,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:lodestone,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:tall_seagrass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:repeater,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:deepslate_copper_ore,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:red_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dead_fire_coral,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:gray_shulker_box,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:purpur_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:potted_mangrove_propagule,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:glass,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:polished_blackstone_slab,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:light_gray_shulker_box,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:structure_void,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:stone_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:tube_coral_wall_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dried_kelp_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:end_stone_brick_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:budding_amethyst,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:stripped_crimson_hyphae,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:birch_wall_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:acacia_wall_hanging_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cyan_carpet,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:nether_brick_wall,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:warped_nylium,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:infested_chiseled_stone_bricks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:gray_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:torchflower,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:light_blue_concrete_powder,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:spruce_wall_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:sculk_sensor,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:chain_command_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:oak_log,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:granite_stairs,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:weeping_vines,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:jungle_wall_sign,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cyan_terracotta,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:air,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:cut_red_sandstone,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:twisting_vines_plant,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:mangrove_fence,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:nether_portal,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:warped_planks,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dead_horn_coral_block,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:lime_candle,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:dead_horn_coral_wall_fan,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:mushroom_stem,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
block,minecraft:beacon,minecraft,true,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
